SpeciesCode,YearC,Decade,FlagName,FleetCode,Stock,GearGrp,SchoolType,Trimester,QuadID,Lat5,Lon5,yLat5ctoid,xLon5ctoid,Catch_t
BFT,1950,1950,Algerie,DZA,MED,TP,n/a,2,1,35,0,37.5,2.5,50
BFT,1950,1950,Algerie,DZA,MED,TP,n/a,3,1,35,0,37.5,2.5,50
BFT,1950,1950,Canada,CAN,ATW,RR,n/a,1,4,45,50,47.5,-52.5,18.75
BFT,1950,1950,Canada,CAN,ATW,RR,n/a,2,4,45,50,47.5,-52.5,18.75
BFT,1950,1950,Canada,CAN,ATW,RR,n/a,3,4,45,50,47.5,-52.5,18.75
BFT,1950,1950,Canada,CAN,ATW,RR,n/a,4,4,45,50,47.5,-52.5,18.75
BFT,1950,1950,Canada,CAN,ATW,TP,n/a,1,4,45,50,47.5,-52.5,2.575
BFT,1950,1950,Canada,CAN,ATW,TP,n/a,2,4,45,50,47.5,-52.5,2.575
BFT,1950,1950,Canada,CAN,ATW,TP,n/a,3,4,45,50,47.5,-52.5,2.575
BFT,1950,1950,Canada,CAN,ATW,TP,n/a,4,4,45,50,47.5,-52.5,2.575
BFT,1950,1950,Canada,CAN,ATW,oth,n/a,1,4,45,50,47.5,-52.5,89.25
BFT,1950,1950,Canada,CAN,ATW,oth,n/a,2,4,45,50,47.5,-52.5,89.25
BFT,1950,1950,Canada,CAN,ATW,oth,n/a,3,4,45,50,47.5,-52.5,89.25
BFT,1950,1950,Canada,CAN,ATW,oth,n/a,4,4,45,50,47.5,-52.5,89.25
BFT,1950,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,2,1,40,25,42.5,27.5,366.5
BFT,1950,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,3,1,40,25,42.5,27.5,366.5
BFT,1950,1950,EU.Denmark,EU.DNK,ATE,HL,n/a,2,1,55,5,57.5,7.5,817.722
BFT,1950,1950,EU.España,EU.ESP,ATE,TP,n/a,1,4,35,5,37.5,-7.5,1827.375
BFT,1950,1950,EU.España,EU.ESP,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1827.375
BFT,1950,1950,EU.España,EU.ESP,ATE,TP,n/a,3,4,35,5,37.5,-7.5,1827.375
BFT,1950,1950,EU.España,EU.ESP,ATE,TP,n/a,4,4,35,5,37.5,-7.5,1827.375
BFT,1950,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,1,4,40,0,42.5,-2.5,276.5485
BFT,1950,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,2,4,40,0,42.5,-2.5,276.5485
BFT,1950,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,3,4,40,0,42.5,-2.5,276.5485
BFT,1950,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,4,4,40,0,42.5,-2.5,276.5485
BFT,1950,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,1,4,35,0,37.5,-2.5,42
BFT,1950,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,2,4,35,0,37.5,-2.5,42
BFT,1950,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,3,4,35,0,37.5,-2.5,42
BFT,1950,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,4,4,35,0,37.5,-2.5,42
BFT,1950,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,1,4,40,0,42.5,-2.5,467.25
BFT,1950,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,2,4,40,0,42.5,-2.5,467.25
BFT,1950,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,3,4,40,0,42.5,-2.5,467.25
BFT,1950,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,4,4,40,0,42.5,-2.5,467.25
BFT,1950,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,1,1,40,0,42.5,2.5,126.75
BFT,1950,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,2,1,40,0,42.5,2.5,126.75
BFT,1950,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,3,1,40,0,42.5,2.5,126.75
BFT,1950,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,4,1,40,0,42.5,2.5,126.75
BFT,1950,1950,EU.Germany,EU.DEU,ATE,HL,n/a,2,1,50,0,52.5,2.5,230
BFT,1950,1950,EU.Greece,EU.GRC,MED,HL,n/a,1,1,35,25,37.5,27.5,100
BFT,1950,1950,EU.Greece,EU.GRC,MED,HL,n/a,2,1,35,25,37.5,27.5,100
BFT,1950,1950,EU.Greece,EU.GRC,MED,HL,n/a,3,1,35,25,37.5,27.5,100
BFT,1950,1950,EU.Greece,EU.GRC,MED,HL,n/a,4,1,35,25,37.5,27.5,100
BFT,1950,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,2,1,35,10,37.5,12.5,761.96095
BFT,1950,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,3,1,35,10,37.5,12.5,761.96095
BFT,1950,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,2,1,35,10,37.5,12.5,212.33
BFT,1950,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,3,1,35,10,37.5,12.5,212.33
BFT,1950,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,2,1,35,10,37.5,12.5,140.26
BFT,1950,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,3,1,35,10,37.5,12.5,140.26
BFT,1950,1950,EU.Malta,EU.MLT,MED,oth,n/a,1,1,35,10,37.5,12.5,25
BFT,1950,1950,EU.Malta,EU.MLT,MED,oth,n/a,2,1,35,10,37.5,12.5,25
BFT,1950,1950,EU.Malta,EU.MLT,MED,oth,n/a,3,1,35,10,37.5,12.5,25
BFT,1950,1950,EU.Malta,EU.MLT,MED,oth,n/a,4,1,35,10,37.5,12.5,25
BFT,1950,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,1,4,35,5,37.5,-7.5,107.63331
BFT,1950,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1136.12938
BFT,1950,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,3,4,35,5,37.5,-7.5,47.83703
BFT,1950,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,4,4,35,5,37.5,-7.5,478.37027
BFT,1950,1950,EU.Sweden,EU.SWE,ATE,HL,n/a,3,1,60,0,62.5,2.5,83.92175
BFT,1950,1950,EU.Sweden,EU.SWE,ATE,HL,n/a,3,1,60,5,62.5,7.5,10.07825
BFT,1950,1950,Libya,LBY,MED,TP,n/a,2,1,30,15,32.5,17.5,500
BFT,1950,1950,Libya,LBY,MED,TP,n/a,3,1,30,15,32.5,17.5,500
BFT,1950,1950,Maroc,MAR,ATE,TP,n/a,1,4,35,5,37.5,-7.5,1080.2
BFT,1950,1950,Maroc,MAR,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1080.2
BFT,1950,1950,Maroc,MAR,ATE,TP,n/a,3,4,35,5,37.5,-7.5,1080.2
BFT,1950,1950,Maroc,MAR,ATE,TP,n/a,4,4,35,5,37.5,-7.5,1080.2
BFT,1950,1950,Maroc,MAR,ATE,oth,n/a,1,4,35,5,37.5,-7.5,112.9575
BFT,1950,1950,Maroc,MAR,ATE,oth,n/a,2,4,35,5,37.5,-7.5,112.9575
BFT,1950,1950,Maroc,MAR,ATE,oth,n/a,3,4,35,5,37.5,-7.5,112.9575
BFT,1950,1950,Maroc,MAR,ATE,oth,n/a,4,4,35,5,37.5,-7.5,112.9575
BFT,1950,1950,Maroc,MAR,MED,TP,n/a,2,4,35,0,37.5,-2.5,13.685
BFT,1950,1950,Maroc,MAR,MED,TP,n/a,3,4,35,0,37.5,-2.5,13.685
BFT,1950,1950,Norway,NOR,ATE,PS,n/a,3,1,60,0,62.5,2.5,1964.05459
BFT,1950,1950,Norway,NOR,ATE,PS,n/a,3,1,60,5,62.5,7.5,235.86541
BFT,1950,1950,Tunisie,TUN,MED,TP,n/a,2,1,35,10,37.5,12.5,721.44677
BFT,1950,1950,Tunisie,TUN,MED,TP,n/a,3,1,35,10,37.5,12.5,0.20323
BFT,1950,1950,U.S.A.,USA,ATW,HL,n/a,1,4,35,70,37.5,-72.5,19.75
BFT,1950,1950,U.S.A.,USA,ATW,HL,n/a,2,4,35,70,37.5,-72.5,19.75
BFT,1950,1950,U.S.A.,USA,ATW,HL,n/a,3,4,35,70,37.5,-72.5,19.75
BFT,1950,1950,U.S.A.,USA,ATW,HL,n/a,4,4,35,70,37.5,-72.5,19.75
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,3,4,35,70,37.5,-72.5,0.00043
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,65,42.5,-67.5,0.35765
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,65,42.5,-67.5,0.06317
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,70,42.5,-72.5,0.52046
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,65,42.5,-67.5,0.01034
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,70,42.5,-72.5,0.04709
BFT,1950,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,70,42.5,-72.5,0.00086
BFT,1950,1950,U.S.A.,USA,ATW,RR,n/a,1,4,35,70,37.5,-72.5,9.5
BFT,1950,1950,U.S.A.,USA,ATW,RR,n/a,2,4,35,70,37.5,-72.5,9.5
BFT,1950,1950,U.S.A.,USA,ATW,RR,n/a,3,4,35,70,37.5,-72.5,9.5
BFT,1950,1950,U.S.A.,USA,ATW,RR,n/a,4,4,35,70,37.5,-72.5,9.5
BFT,1950,1950,U.S.A.,USA,ATW,TP,n/a,1,4,35,70,37.5,-72.5,86.5
BFT,1950,1950,U.S.A.,USA,ATW,TP,n/a,2,4,35,70,37.5,-72.5,86.5
BFT,1950,1950,U.S.A.,USA,ATW,TP,n/a,3,4,35,70,37.5,-72.5,86.5
BFT,1950,1950,U.S.A.,USA,ATW,TP,n/a,4,4,35,70,37.5,-72.5,86.5
BFT,1950,1950,U.S.A.,USA,ATW,oth,n/a,2,4,25,75,27.5,-77.5,79.78125
BFT,1950,1950,U.S.A.,USA,ATW,oth,n/a,2,4,25,90,27.5,-92.5,31.21875
BFT,1950,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,1,1,40,15,42.5,17.5,164.25
BFT,1950,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,2,1,40,15,42.5,17.5,164.25
BFT,1950,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,3,1,40,15,42.5,17.5,164.25
BFT,1950,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,4,1,40,15,42.5,17.5,164.25
BFT,1951,1950,Algerie,DZA,MED,TP,n/a,2,1,35,0,37.5,2.5,50
BFT,1951,1950,Algerie,DZA,MED,TP,n/a,3,1,35,0,37.5,2.5,50
BFT,1951,1950,Canada,CAN,ATW,RR,n/a,1,4,45,50,47.5,-52.5,21.5
BFT,1951,1950,Canada,CAN,ATW,RR,n/a,2,4,45,50,47.5,-52.5,21.5
BFT,1951,1950,Canada,CAN,ATW,RR,n/a,3,4,45,50,47.5,-52.5,21.5
BFT,1951,1950,Canada,CAN,ATW,RR,n/a,4,4,45,50,47.5,-52.5,21.5
BFT,1951,1950,Canada,CAN,ATW,TP,n/a,1,4,45,50,47.5,-52.5,6.7
BFT,1951,1950,Canada,CAN,ATW,TP,n/a,2,4,45,50,47.5,-52.5,6.7
BFT,1951,1950,Canada,CAN,ATW,TP,n/a,3,4,45,50,47.5,-52.5,6.7
BFT,1951,1950,Canada,CAN,ATW,TP,n/a,4,4,45,50,47.5,-52.5,6.7
BFT,1951,1950,Canada,CAN,ATW,oth,n/a,1,4,45,50,47.5,-52.5,53.25
BFT,1951,1950,Canada,CAN,ATW,oth,n/a,2,4,45,50,47.5,-52.5,53.25
BFT,1951,1950,Canada,CAN,ATW,oth,n/a,3,4,45,50,47.5,-52.5,53.25
BFT,1951,1950,Canada,CAN,ATW,oth,n/a,4,4,45,50,47.5,-52.5,53.25
BFT,1951,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,2,1,40,25,42.5,27.5,329.76
BFT,1951,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,3,1,40,25,42.5,27.5,329.76
BFT,1951,1950,EU.Denmark,EU.DNK,ATE,HL,n/a,2,1,55,5,57.5,7.5,1267.11
BFT,1951,1950,EU.España,EU.ESP,ATE,TP,n/a,1,4,35,5,37.5,-7.5,1127
BFT,1951,1950,EU.España,EU.ESP,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1127
BFT,1951,1950,EU.España,EU.ESP,ATE,TP,n/a,3,4,35,5,37.5,-7.5,1127
BFT,1951,1950,EU.España,EU.ESP,ATE,TP,n/a,4,4,35,5,37.5,-7.5,1127
BFT,1951,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,1,4,40,0,42.5,-2.5,244.75125
BFT,1951,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,2,4,40,0,42.5,-2.5,244.75125
BFT,1951,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,3,4,40,0,42.5,-2.5,244.75125
BFT,1951,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,4,4,40,0,42.5,-2.5,244.75125
BFT,1951,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,1,4,35,0,37.5,-2.5,68.25
BFT,1951,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,2,4,35,0,37.5,-2.5,68.25
BFT,1951,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,3,4,35,0,37.5,-2.5,68.25
BFT,1951,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,4,4,35,0,37.5,-2.5,68.25
BFT,1951,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,1,4,40,0,42.5,-2.5,723.25
BFT,1951,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,2,4,40,0,42.5,-2.5,723.25
BFT,1951,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,3,4,40,0,42.5,-2.5,723.25
BFT,1951,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,4,4,40,0,42.5,-2.5,723.25
BFT,1951,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,1,1,40,0,42.5,2.5,204
BFT,1951,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,2,1,40,0,42.5,2.5,204
BFT,1951,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,3,1,40,0,42.5,2.5,204
BFT,1951,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,4,1,40,0,42.5,2.5,204
BFT,1951,1950,EU.Germany,EU.DEU,ATE,HL,n/a,2,1,50,0,52.5,2.5,235
BFT,1951,1950,EU.Greece,EU.GRC,MED,HL,n/a,1,1,35,25,37.5,27.5,100
BFT,1951,1950,EU.Greece,EU.GRC,MED,HL,n/a,2,1,35,25,37.5,27.5,100
BFT,1951,1950,EU.Greece,EU.GRC,MED,HL,n/a,3,1,35,25,37.5,27.5,100
BFT,1951,1950,EU.Greece,EU.GRC,MED,HL,n/a,4,1,35,25,37.5,27.5,100
BFT,1951,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,2,1,35,10,37.5,12.5,644.29505
BFT,1951,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,3,1,35,10,37.5,12.5,644.29505
BFT,1951,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,2,1,35,10,37.5,12.5,311.355
BFT,1951,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,3,1,35,10,37.5,12.5,311.355
BFT,1951,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,2,1,35,10,37.5,12.5,193.46
BFT,1951,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,3,1,35,10,37.5,12.5,193.46
BFT,1951,1950,EU.Malta,EU.MLT,MED,oth,n/a,1,1,35,10,37.5,12.5,25
BFT,1951,1950,EU.Malta,EU.MLT,MED,oth,n/a,2,1,35,10,37.5,12.5,25
BFT,1951,1950,EU.Malta,EU.MLT,MED,oth,n/a,3,1,35,10,37.5,12.5,25
BFT,1951,1950,EU.Malta,EU.MLT,MED,oth,n/a,4,1,35,10,37.5,12.5,25
BFT,1951,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,1,4,35,5,37.5,-7.5,95.56297
BFT,1951,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1008.72028
BFT,1951,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,3,4,35,5,37.5,-7.5,42.47243
BFT,1951,1950,EU.Portugal,EU.PRT-PT-MAINLND,ATE,TP,n/a,4,4,35,5,37.5,-7.5,424.72432
BFT,1951,1950,EU.Sweden,EU.SWE,ATE,HL,n/a,3,1,60,0,62.5,2.5,198.19817
BFT,1951,1950,EU.Sweden,EU.SWE,ATE,HL,n/a,3,1,60,5,62.5,7.5,23.80183
BFT,1951,1950,Libya,LBY,MED,TP,n/a,2,1,30,15,32.5,17.5,550
BFT,1951,1950,Libya,LBY,MED,TP,n/a,3,1,30,15,32.5,17.5,550
BFT,1951,1950,Maroc,MAR,ATE,TP,n/a,1,4,30,5,32.5,-7.5,706.6
BFT,1951,1950,Maroc,MAR,ATE,TP,n/a,2,4,30,5,32.5,-7.5,706.6
BFT,1951,1950,Maroc,MAR,ATE,TP,n/a,3,4,30,5,32.5,-7.5,706.6
BFT,1951,1950,Maroc,MAR,ATE,TP,n/a,4,4,30,5,32.5,-7.5,706.6
BFT,1951,1950,Maroc,MAR,ATE,oth,n/a,1,4,35,5,37.5,-7.5,447.585
BFT,1951,1950,Maroc,MAR,ATE,oth,n/a,2,4,35,5,37.5,-7.5,447.585
BFT,1951,1950,Maroc,MAR,ATE,oth,n/a,3,4,35,5,37.5,-7.5,447.585
BFT,1951,1950,Maroc,MAR,ATE,oth,n/a,4,4,35,5,37.5,-7.5,447.585
BFT,1951,1950,Maroc,MAR,MED,TP,n/a,2,4,35,0,37.5,-2.5,91.63
BFT,1951,1950,Maroc,MAR,MED,TP,n/a,3,4,35,0,37.5,-2.5,91.63
BFT,1951,1950,Norway,NOR,ATE,PS,n/a,3,1,60,0,62.5,2.5,6006.8866
BFT,1951,1950,Norway,NOR,ATE,PS,n/a,3,1,60,5,62.5,7.5,721.3734
BFT,1951,1950,Tunisie,TUN,MED,TP,n/a,2,1,35,10,37.5,12.5,729.26457
BFT,1951,1950,Tunisie,TUN,MED,TP,n/a,3,1,35,10,37.5,12.5,0.20543
BFT,1951,1950,U.S.A.,USA,ATW,HL,n/a,1,4,35,70,37.5,-72.5,37
BFT,1951,1950,U.S.A.,USA,ATW,HL,n/a,2,4,35,70,37.5,-72.5,37
BFT,1951,1950,U.S.A.,USA,ATW,HL,n/a,3,4,35,70,37.5,-72.5,37
BFT,1951,1950,U.S.A.,USA,ATW,HL,n/a,4,4,35,70,37.5,-72.5,37
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,3,4,35,70,37.5,-72.5,0.04307
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,65,42.5,-67.5,35.76454
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,65,42.5,-67.5,6.3173
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,3,4,40,70,42.5,-72.5,52.04594
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,65,42.5,-67.5,1.03374
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,70,42.5,-72.5,4.70926
BFT,1951,1950,U.S.A.,USA,ATW,PS,n/a,4,4,40,70,42.5,-72.5,0.08615
BFT,1951,1950,U.S.A.,USA,ATW,RR,n/a,1,4,35,70,37.5,-72.5,0.25
BFT,1951,1950,U.S.A.,USA,ATW,RR,n/a,2,4,35,70,37.5,-72.5,0.25
BFT,1951,1950,U.S.A.,USA,ATW,RR,n/a,3,4,35,70,37.5,-72.5,0.25
BFT,1951,1950,U.S.A.,USA,ATW,RR,n/a,4,4,35,70,37.5,-72.5,0.25
BFT,1951,1950,U.S.A.,USA,ATW,TP,n/a,1,4,35,70,37.5,-72.5,122.75
BFT,1951,1950,U.S.A.,USA,ATW,TP,n/a,2,4,35,70,37.5,-72.5,122.75
BFT,1951,1950,U.S.A.,USA,ATW,TP,n/a,3,4,35,70,37.5,-72.5,122.75
BFT,1951,1950,U.S.A.,USA,ATW,TP,n/a,4,4,35,70,37.5,-72.5,122.75
BFT,1951,1950,U.S.A.,USA,ATW,oth,n/a,2,4,25,75,27.5,-77.5,40.96875
BFT,1951,1950,U.S.A.,USA,ATW,oth,n/a,2,4,25,90,27.5,-92.5,16.03125
BFT,1951,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,1,1,40,15,42.5,17.5,132.75
BFT,1951,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,2,1,40,15,42.5,17.5,132.75
BFT,1951,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,3,1,40,15,42.5,17.5,132.75
BFT,1951,1950,Yugoslavia Fed.,YUG,MED,PS,n/a,4,1,40,15,42.5,17.5,132.75
BFT,1952,1950,Algerie,DZA,MED,TP,n/a,2,1,35,0,37.5,2.5,50
BFT,1952,1950,Algerie,DZA,MED,TP,n/a,3,1,35,0,37.5,2.5,50
BFT,1952,1950,Canada,CAN,ATW,RR,n/a,1,4,45,50,47.5,-52.5,17.25
BFT,1952,1950,Canada,CAN,ATW,RR,n/a,2,4,45,50,47.5,-52.5,17.25
BFT,1952,1950,Canada,CAN,ATW,RR,n/a,3,4,45,50,47.5,-52.5,17.25
BFT,1952,1950,Canada,CAN,ATW,RR,n/a,4,4,45,50,47.5,-52.5,17.25
BFT,1952,1950,Canada,CAN,ATW,TP,n/a,1,4,45,50,47.5,-52.5,16.125
BFT,1952,1950,Canada,CAN,ATW,TP,n/a,2,4,45,50,47.5,-52.5,16.125
BFT,1952,1950,Canada,CAN,ATW,TP,n/a,3,4,45,50,47.5,-52.5,16.125
BFT,1952,1950,Canada,CAN,ATW,TP,n/a,4,4,45,50,47.5,-52.5,16.125
BFT,1952,1950,Canada,CAN,ATW,oth,n/a,1,4,45,50,47.5,-52.5,74.75
BFT,1952,1950,Canada,CAN,ATW,oth,n/a,2,4,45,50,47.5,-52.5,74.75
BFT,1952,1950,Canada,CAN,ATW,oth,n/a,3,4,45,50,47.5,-52.5,74.75
BFT,1952,1950,Canada,CAN,ATW,oth,n/a,4,4,45,50,47.5,-52.5,74.75
BFT,1952,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,2,1,40,25,42.5,27.5,333.2175
BFT,1952,1950,EU.Bulgaria,EU.BGR,MED,PS,n/a,3,1,40,25,42.5,27.5,333.2175
BFT,1952,1950,EU.Denmark,EU.DNK,ATE,HL,n/a,2,1,55,5,57.5,7.5,2112.534
BFT,1952,1950,EU.España,EU.ESP,ATE,TP,n/a,1,4,35,5,37.5,-7.5,1214.5
BFT,1952,1950,EU.España,EU.ESP,ATE,TP,n/a,2,4,35,5,37.5,-7.5,1214.5
BFT,1952,1950,EU.España,EU.ESP,ATE,TP,n/a,3,4,35,5,37.5,-7.5,1214.5
BFT,1952,1950,EU.España,EU.ESP,ATE,TP,n/a,4,4,35,5,37.5,-7.5,1214.5
BFT,1952,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,1,4,40,0,42.5,-2.5,580.79425
BFT,1952,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,2,4,40,0,42.5,-2.5,580.79425
BFT,1952,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,3,4,40,0,42.5,-2.5,580.79425
BFT,1952,1950,EU.España,EU.ESP-ES-CANT_BFT,ATE,BB,n/a,4,4,40,0,42.5,-2.5,580.79425
BFT,1952,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,1,4,35,0,37.5,-2.5,138.25
BFT,1952,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,2,4,35,0,37.5,-2.5,138.25
BFT,1952,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,3,4,35,0,37.5,-2.5,138.25
BFT,1952,1950,EU.España,EU.ESP-ES-MEDI,MED,TP,n/a,4,4,35,0,37.5,-2.5,138.25
BFT,1952,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,1,4,40,0,42.5,-2.5,590.5
BFT,1952,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,2,4,40,0,42.5,-2.5,590.5
BFT,1952,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,3,4,40,0,42.5,-2.5,590.5
BFT,1952,1950,EU.France,EU.FRA-FR,ATE,BB,n/a,4,4,40,0,42.5,-2.5,590.5
BFT,1952,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,1,1,40,0,42.5,2.5,241.5
BFT,1952,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,2,1,40,0,42.5,2.5,241.5
BFT,1952,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,3,1,40,0,42.5,2.5,241.5
BFT,1952,1950,EU.France,EU.FRA-FR-MED,MED,oth,n/a,4,1,40,0,42.5,2.5,241.5
BFT,1952,1950,EU.Germany,EU.DEU,ATE,HL,n/a,2,1,50,0,52.5,2.5,305.748
BFT,1952,1950,EU.Greece,EU.GRC,MED,HL,n/a,1,1,35,25,37.5,27.5,100
BFT,1952,1950,EU.Greece,EU.GRC,MED,HL,n/a,2,1,35,25,37.5,27.5,100
BFT,1952,1950,EU.Greece,EU.GRC,MED,HL,n/a,3,1,35,25,37.5,27.5,100
BFT,1952,1950,EU.Greece,EU.GRC,MED,HL,n/a,4,1,35,25,37.5,27.5,100
BFT,1952,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,2,1,35,10,37.5,12.5,268.62955
BFT,1952,1950,EU.Italy,EU.ITA-IT-SARDHA,MED,TP,n/a,3,1,35,10,37.5,12.5,268.62955
BFT,1952,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,2,1,35,10,37.5,12.5,161.9126
BFT,1952,1950,EU.Italy,EU.ITA-IT-SIC.ST,MED,TP,n/a,3,1,35,10,37.5,12.5,161.9126
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,n/a,1,1,35,10,37.5,12.5,180.5
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,n/a,2,1,35,10,37.5,12.5,180.5
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,n/a,3,1,35,10,37.5,12.5,180.5
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,PS,n/a,4,1,35,10,37.5,12.5,180.5
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,2,1,35,10,37.5,12.5,91.4578
BFT,1952,1950,EU.Italy,EU.ITA-IT-TYRREN,MED,TP,n/a,3,1,35,10,37.5,12.5,91.4578
BFT,1952,1950,EU.Malta,EU.MLT,MED,oth,n/a,1,1,35,10,37.5,12.5,25
BFT,1952,1950,EU.Malta,EU.MLT,MED,oth,n/a,2,1,35,10,37.5,12.5,25
