Tag_ID,Investigator,Contact_Person,Species,Length_cm,Weight_kg,Stock_Area,Start_Date,End_Date,Days_Area,Obs_Days
2003_14824,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,8/14/2003,29,NA
2003_14929,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,6/1/2004,275,NA
2003_15069,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/13/2003,7/25/2003,13,NA
2003_15071,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,4/20/2004,233,NA
2003_15071,LPRC,M_Lutcavage,BFT,179,NA,NC_ATL,4/21/2004,4/24/2004,4,NA
2003_15071,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/25/2004,5/31/2004,37,NA
2003_15071,LPRC,M_Lutcavage,BFT,179,NA,CAR,6/1/2004,6/1/2004,1,NA
2003_3496,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,7/17/2003,8/18/2003,33,NA
2003_3497,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,4/1/2004,228,NA
2003_3497,LPRC,M_Lutcavage,BFT,179,NA,CAR,4/2/2004,4/7/2004,6,NA
2003_3497,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,4/8/2004,6/1/2004,55,NA
2003_36662,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,4/24/2004,283,NA
2003_36663,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,12/24/2003,115,NA
2003_36899,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,6/1/2004,275,NA
2003_36900,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,11/9/2003,70,NA
2003_37239,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/7/2003,53,NA
2003_37257,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,9/26/2003,72,NA
2003_3817,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,1/2/2004,124,NA
2003_38584,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,2/20/2004,187,NA
2003_38586,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,8/18/2003,6/1/2004,289,NA
2003_38587,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,11/25/2003,86,NA
2003_38587,LPRC,M_Lutcavage,BFT,179,NA,CAR,11/26/2003,12/6/2003,11,NA
2003_38587,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,12/7/2003,12/10/2003,4,NA
2003_38592,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,9/1/2003,6/1/2004,275,NA
2003_38593,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,9/1/2003,10/26/2003,56,NA
2003_38594,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,2/10/2004,177,NA
2003_38609,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,8/18/2003,6/1/2004,289,NA
2003_4231,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,7/17/2003,7/31/2003,15,NA
2003_4233,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,8/18/2003,10/12/2003,56,NA
2003_4364,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,10/12/2003,88,NA
2003_4364,LPRC,M_Lutcavage,BFT,210,NA,GSL,10/13/2003,10/29/2003,17,NA
2003_4364,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,10/30/2003,12/24/2003,56,NA
2003_4365,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,9/1/2003,9/15/2003,15,NA
2003_4366,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,10/29/2003,105,NA
2003_4368,LPRC,M_Lutcavage,BFT,191,NA,W_ATL,7/17/2003,9/22/2003,68,NA
2003_4741,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,7/17/2003,8/12/2003,27,NA
2003_4933,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,7/17/2003,9/20/2003,66,NA
2003_8775,LPRC,M_Lutcavage,BFT,179,NA,W_ATL,7/17/2003,7/26/2003,10,NA
2005_12922,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/19/2005,12/9/2005,52,NA
2005_12922,LPRC,M_Lutcavage,BFT,254,NA,CAR,12/10/2005,12/25/2005,16,NA
2005_12922,LPRC,M_Lutcavage,BFT,254,NA,GOM,12/26/2005,3/12/2006,77,NA
2005_3497,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,10/19/2005,1/6/2006,80,NA
2005_3815,LPRC,M_Lutcavage,BFT,215,NA,W_ATL,10/18/2005,11/21/2005,35,NA
2005_3817,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,11/17/2005,30,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2005,2/26/2006,131,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/27/2006,3/2/2006,4,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,3/3/2006,4/7/2006,36,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,4/8/2006,4/16/2006,9,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,4/17/2006,5/31/2006,45,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SE_ATL,6/1/2006,6/3/2006,3,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,6/4/2006,6/10/2006,7,NA
2005_4233,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/11/2006,9/19/2006,101,NA
2005_4234,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,10/18/2005,12/14/2005,58,NA
2005_4366,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,10/19/2005,1/9/2006,83,NA
2005_4366,LPRC,M_Lutcavage,BFT,263,NA,CAR,1/10/2006,2/16/2006,38,NA
2005_4366,LPRC,M_Lutcavage,BFT,263,NA,GOM,2/17/2006,4/3/2006,46,NA
2005_4368,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,10/18/2005,3/31/2006,165,NA
2005_4368,LPRC,M_Lutcavage,BFT,250,NA,CAR,4/1/2006,4/10/2006,10,NA
2005_4368,LPRC,M_Lutcavage,BFT,250,NA,GOM,4/11/2006,6/4/2006,55,NA
2005_4368,LPRC,M_Lutcavage,BFT,250,NA,CAR,6/5/2006,6/7/2006,3,NA
2005_4368,LPRC,M_Lutcavage,BFT,250,NA,W_ATL,6/8/2006,9/18/2006,103,NA
2005_4745,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/21/2005,12/21/2005,62,NA
2005_4745,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2005,2/16/2006,57,NA
2005_4745,LPRC,M_Lutcavage,BFT,227,NA,GOM,2/17/2006,4/14/2006,57,NA
2005_8775,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2005,1/15/2006,91,NA
2005_8775,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/16/2006,1/26/2006,11,NA
2005_8777,LPRC,M_Lutcavage,BFT,219,NA,W_ATL,10/19/2005,3/2/2006,135,NA
2005_B5079,LPRC,M_Lutcavage,BFT,77,NA,W_ATL,7/12/2005,10/17/2007,828,NA
2005_B5082,LPRC,M_Lutcavage,BFT,79,NA,W_ATL,9/8/2005,2/19/2008,895,NA
2005_B5089,LPRC,M_Lutcavage,BFT,88,NA,W_ATL,9/9/2005,1/20/2008,864,NA
2005_B5120,LPRC,M_Lutcavage,BFT,82,NA,W_ATL,9/9/2005,2/28/2008,903,NA
2006_12924,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/19/2006,12/5/2006,109,NA
2006_12925,LPRC,M_Lutcavage,BFT,225,NA,W_ATL,8/20/2006,2/19/2007,184,NA
2006_13975,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/17/2006,11/17/2006,32,NA
2006_14077,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,12/18/2006,61,NA
2006_14078,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/19/2006,11/26/2006,39,NA
2006_14079,LPRC,M_Lutcavage,BFT,201,NA,W_ATL,10/18/2006,11/22/2006,36,NA
2006_14148,LPRC,M_Lutcavage,BFT,223,NA,W_ATL,10/19/2006,2/14/2007,119,NA
2006_14215,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,6/8/2006,8/26/2006,80,NA
2006_14536,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,1/11/2007,85,NA
2006_14539,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/16/2006,1/17/2007,94,NA
2006_14539,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/18/2007,3/5/2007,47,NA
2006_14539,LPRC,M_Lutcavage,BFT,254,NA,GOM,3/6/2007,5/16/2007,72,NA
2006_14655,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/18/2006,12/16/2006,60,NA
2006_14655,LPRC,M_Lutcavage,BFT,234,NA,CAR,12/17/2006,12/26/2006,10,NA
2006_14655,LPRC,M_Lutcavage,BFT,234,NA,GOM,12/27/2006,6/4/2007,160,NA
2006_14655,LPRC,M_Lutcavage,BFT,234,NA,CAR,6/5/2007,6/5/2007,1,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/19/2006,2/20/2007,125,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/21/2007,2/22/2007,2,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,SC_ATL,2/23/2007,2/26/2007,4,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,2/27/2007,3/8/2007,10,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,E_ATL,3/9/2007,5/30/2007,83,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,NC_ATL,5/31/2007,6/19/2007,20,NA
2006_14656,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,6/20/2007,8/14/2007,56,NA
2006_14657,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/17/2006,2/18/2007,125,NA
2006_14658,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/16/2006,2/12/2007,120,NA
2006_14658,LPRC,M_Lutcavage,BFT,227,NA,SC_ATL,2/13/2007,2/14/2007,2,NA
2006_3495,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,10/9/2006,12/31/2006,84,NA
2006_3495,LPRC,M_Lutcavage,BFT,227,NA,CAR,1/1/2007,2/21/2007,52,NA
2006_3495,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,2/22/2007,5/1/2007,69,NA
2006_3496,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/9/2006,1/28/2007,112,NA
2006_3496,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/29/2007,2/16/2007,19,NA
2006_3496,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,4/16/2007,59,NA
2006_3816,LPRC,M_Lutcavage,BFT,196,NA,W_ATL,10/10/2006,9/10/2007,336,NA
2006_4364,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,10/10/2006,1/25/2007,108,NA
2006_4364,LPRC,M_Lutcavage,BFT,234,NA,CAR,1/26/2007,2/6/2007,12,NA
2006_4364,LPRC,M_Lutcavage,BFT,234,NA,W_ATL,2/7/2007,2/7/2007,1,NA
2006_4364,LPRC,M_Lutcavage,BFT,234,NA,CAR,2/8/2007,3/7/2007,28,NA
2006_4367,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,10/11/2006,1/31/2007,113,NA
2006_4367,LPRC,M_Lutcavage,BFT,241,NA,CAR,2/1/2007,2/16/2007,16,NA
2006_4367,LPRC,M_Lutcavage,BFT,241,NA,GOM,2/17/2007,3/4/2007,16,NA
2006_4933,LPRC,M_Lutcavage,BFT,254,NA,W_ATL,10/15/2006,1/10/2007,88,NA
2006_4933,LPRC,M_Lutcavage,BFT,254,NA,CAR,1/11/2007,2/5/2007,26,NA
2006_4933,LPRC,M_Lutcavage,BFT,254,NA,GOM,2/6/2007,2/12/2007,7,NA
2007_14214,LPRC,M_Lutcavage,BFT,263,NA,W_ATL,8/7/2007,1/21/2008,168,NA
2007_14214,LPRC,M_Lutcavage,BFT,263,NA,SC_ATL,1/22/2008,2/4/2008,14,NA
2007_14214,LPRC,M_Lutcavage,BFT,263,NA,SE_ATL,2/5/2008,2/5/2008,1,NA
2007_14214,LPRC,M_Lutcavage,BFT,263,NA,E_ATL,2/6/2008,3/14/2008,38,NA
2007_14216,LPRC,A_Hanke,BFT,254,320,GSL,9/16/2007,9/17/2007,2,NA
2007_14216,LPRC,A_Hanke,BFT,254,320,W_ATL,9/18/2007,12/4/2007,78,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,8/8/2007,12/28/2007,143,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,12/29/2007,1/13/2008,16,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,1/14/2008,1/21/2008,8,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,1/26/2008,2/3/2008,9,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,GOM,2/9/2008,3/18/2008,39,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,3/29/2008,3/29/2008,1,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,GOM,4/30/2008,6/17/2008,49,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/19/2008,6/19/2008,1,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,6/23/2008,6/26/2008,4,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,CAR,6/28/2008,6/28/2008,1,NA
2007_14246,LPRC,M_Lutcavage,BFT,233,NA,W_ATL,7/1/2008,7/17/2008,17,NA
2007_14651,LPRC,M_Lutcavage,BFT,269,NA,W_ATL,8/9/2007,12/21/2007,135,NA
2007_33016,LPRC,M_Lutcavage,BFT,274,NA,W_ATL,8/10/2007,8/16/2007,7,NA
2007_34457,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,8/13/2007,8/23/2007,11,NA
2007_34458,LPRC,M_Lutcavage,BFT,105,NA,W_ATL,8/20/2007,10/3/2007,45,NA
2007_34459,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,8/20/2007,9/16/2007,28,NA
2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,8/10/2007,3/17/2008,221,NA
2007_36040,LPRC,M_Lutcavage,BFT,266,NA,CAR,3/18/2008,3/31/2008,14,NA
2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,4/1/2008,6/21/2008,82,NA
2007_36040,LPRC,M_Lutcavage,BFT,266,NA,CAR,6/22/2008,7/2/2008,11,NA
2007_36040,LPRC,M_Lutcavage,BFT,266,NA,W_ATL,7/3/2008,8/10/2008,39,NA
2007_36041,LPRC,M_Lutcavage,BFT,130,NA,W_ATL,9/5/2007,9/5/2008,367,NA
2007_36086,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367,NA
2007_36088,LPRC,M_Lutcavage,BFT,125,NA,W_ATL,10/2/2007,1/19/2008,110,NA
2007_36090,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,9/5/2008,367,NA
2007_36091,LPRC,M_Lutcavage,BFT,123,NA,W_ATL,8/27/2007,1/28/2008,155,NA
2007_36092,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,10/1/2007,27,NA
2007_36093,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/6/2007,2/25/2008,173,NA
2007_36151,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,8/10/2007,8/15/2007,6,NA
2007_36154,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,8/20/2007,8/24/2007,5,NA
2007_36159,LPRC,M_Lutcavage,BFT,168,NA,W_ATL,8/13/2007,1/27/2008,168,NA
2007_36169,LPRC,M_Lutcavage,BFT,121,NA,W_ATL,8/13/2007,2/12/2008,184,NA
2007_36203,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,8/27/2007,8/27/2008,367,NA
2007_36204,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,9/11/2007,3/20/2008,192,NA
2007_36204,LPRC,M_Lutcavage,BFT,119,NA,CAR,3/21/2008,4/2/2008,13,NA
2007_36204,LPRC,M_Lutcavage,BFT,119,NA,W_ATL,4/3/2008,9/11/2008,162,NA
2007_36205,LPRC,M_Lutcavage,BFT,117,NA,W_ATL,9/5/2007,1/4/2008,122,NA
2007_36208,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,9/5/2007,6/23/2008,293,NA
2007_36210,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,8/27/2008,367,NA
2007_36429,LPRC,M_Lutcavage,BFT,238,NA,W_ATL,8/10/2007,8/27/2007,18,NA
2007_36557,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/27/2007,12/27/2007,123,NA
2007_36557,LPRC,M_Lutcavage,BFT,124,NA,CAR,12/28/2007,1/4/2008,8,NA
2007_36557,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,1/5/2008,8/27/2008,236,NA
2007_36638,LPRC,M_Lutcavage,BFT,122,NA,W_ATL,9/5/2007,6/26/2008,296,NA
2007_36973,LPRC,M_Lutcavage,BFT,124,NA,W_ATL,8/13/2007,8/17/2007,5,NA
2008_14076,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,2/6/2009,185,NA
2008_14430,LPRC,M_Lutcavage,BFT,236,NA,W_ATL,8/6/2008,8/16/2008,11,NA
2008_14741,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/6/2008,11/13/2008,100,NA
2008_32875,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,10/24/2008,73,NA
2008_32875,LPRC,M_Lutcavage,BFT,241,NA,CAR,10/25/2008,10/30/2008,6,NA
2008_32875,LPRC,M_Lutcavage,BFT,241,NA,GOM,10/31/2008,11/22/2008,23,NA
2008_36156,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,2/1/2009,173,NA
2008_36156,LPRC,M_Lutcavage,BFT,210,NA,CAR,2/2/2009,2/7/2009,6,NA
2008_36156,LPRC,M_Lutcavage,BFT,210,NA,GOM,2/8/2009,4/30/2009,82,NA
2008_36160,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/18/2008,128,NA
2008_36211,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,2/8/2009,180,NA
2008_36212,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,9/3/2008,22,NA
2008_36214,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/13/2008,12/22/2008,132,NA
2008_36215,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/4/2008,9/6/2008,3,NA
2008_36215,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/7/2008,9/7/2008,1,NA
2008_36215,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/8/2008,9/8/2008,1,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,GSL,9/4/2008,9/10/2008,7,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,W_ATL,9/11/2008,10/28/2008,48,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,GSL,10/29/2008,10/29/2008,1,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,W_ATL,10/30/2008,10/30/2008,1,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,GSL,10/31/2008,10/31/2008,1,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,W_ATL,11/1/2008,12/1/2008,31,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,CAR,12/4/2008,12/11/2008,8,NA
2008_36216,LPRC,A_Hanke,BFT,277,410,GOM,12/14/2008,2/3/2009,52,NA
2008_36217,LPRC,M_Lutcavage,BFT,260,NA,GSL,9/3/2008,9/3/2008,1,NA
2008_36217,LPRC,M_Lutcavage,BFT,260,NA,W_ATL,9/4/2008,9/7/2008,4,NA
2008_36976,LPRC,M_Lutcavage,BFT,210,NA,W_ATL,8/13/2008,8/25/2008,13,NA
2008_68363,LPRC,M_Lutcavage,BFT,241,NA,W_ATL,8/13/2008,1/23/2009,164,NA
2008_68363,LPRC,M_Lutcavage,BFT,241,NA,CAR,1/24/2009,3/7/2009,43,NA
2008_68363,LPRC,M_Lutcavage,BFT,241,NA,GOM,3/10/2009,5/16/2009,68,NA
2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,8/31/2008,9/3/2008,4,NA
2008_79160,LPRC,M_Lutcavage,BFT,272,NA,W_ATL,9/4/2008,9/4/2008,1,NA
2008_79160,LPRC,M_Lutcavage,BFT,272,NA,GSL,9/5/2008,9/5/2008,1,NA
2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,6/27/2008,3/10/2009,257,NA
2008_82977,LPRC,M_Lutcavage,BFT,139,NA,CAR,3/11/2009,4/3/2009,24,NA
2008_82977,LPRC,M_Lutcavage,BFT,139,NA,W_ATL,4/4/2009,6/27/2009,85,NA
2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,10/8/2008,3/4/2009,148,NA
2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,3/5/2009,4/10/2009,37,NA
2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/11/2009,4/16/2009,6,NA
2008_82986,LPRC,M_Lutcavage,BFT,145,NA,CAR,4/17/2009,4/17/2009,1,NA
2008_82986,LPRC,M_Lutcavage,BFT,145,NA,W_ATL,4/18/2009,9/18/2009,154,NA
2008_83003,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,2/2/2009,179,NA
2008_83007,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,4/7/2009,243,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,8/8/2008,12/15/2008,130,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/16/2008,12/16/2008,1,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/17/2008,12/17/2008,1,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/18/2008,12/18/2008,1,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,12/19/2008,12/21/2008,3,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,12/22/2008,1/13/2009,23,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,1/16/2009,5/16/2009,121,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,CAR,5/17/2009,5/26/2009,10,NA
2008_83009,LPRC,M_Lutcavage,BFT,227,NA,W_ATL,5/27/2009,8/8/2009,74,NA
2008_83010,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/9/2008,11/30/2008,114,NA
2008_83010,LPRC,M_Lutcavage,BFT,245,NA,CAR,12/1/2008,12/7/2008,7,NA
2008_83010,LPRC,M_Lutcavage,BFT,245,NA,GOM,12/10/2008,4/6/2009,118,NA
2008_83011,LPRC,M_Lutcavage,BFT,245,NA,W_ATL,8/8/2008,11/19/2008,104,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,8/8/2008,9/9/2008,33,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GSL,9/10/2008,9/10/2008,1,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,9/11/2008,1/8/2009,120,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,1/9/2009,1/21/2009,13,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,1/27/2009,2/2/2009,7,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,2/4/2009,2/4/2009,1,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,2/7/2009,5/4/2009,87,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,CAR,5/14/2009,5/16/2009,3,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,GOM,5/17/2009,6/17/2009,32,NA
2008_83012,LPRC,M_Lutcavage,BFT,217,NA,W_ATL,6/29/2009,8/8/2009,41,NA
2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/20/2009,3/19/2009,28,NA
2009_14217,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/21/2009,3/21/2009,1,NA
2009_14217,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/25/2009,3/25/2009,1,NA
2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,2/27/2009,3/4/2009,6,NA
2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/7/2009,3/10/2009,4,NA
2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/11/2009,3/12/2009,2,NA
2009_77068,LPRC,M_Lutcavage,BFT,166,NA,CAR,3/13/2009,3/18/2009,6,NA
2009_77068,LPRC,M_Lutcavage,BFT,166,NA,W_ATL,3/20/2009,4/26/2009,38,NA
2009_77075,LPRC,M_Lutcavage,BFT,239,NA,W_ATL,5/30/2009,7/1/2009,33,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,8/11/2009,9/24/2009,45,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,9/25/2009,10/6/2009,12,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/7/2009,10/21/2009,15,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,10/22/2009,10/29/2009,8,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,10/30/2009,11/4/2009,6,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/5/2009,11/8/2009,4,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/9/2009,11/21/2009,13,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,11/22/2009,11/24/2009,3,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,11/25/2009,12/16/2009,22,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,12/17/2009,12/18/2009,2,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,12/19/2009,12/31/2009,13,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,1/1/2010,3/23/2010,82,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,SC_ATL,3/24/2010,3/24/2010,1,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,3/25/2010,6/10/2010,78,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,NC_ATL,6/11/2010,7/10/2010,30,NA
2009_85301,LPRC,M_Lutcavage,BFT,268,NA,W_ATL,7/11/2010,8/11/2010,32,NA
2009_91280,LPRC,M_Lutcavage,BFT,248,NA,W_ATL,8/15/2009,8/20/2009,6,NA
2009_91285,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,8/24/2009,7,NA
2009_91292,LPRC,M_Lutcavage,BFT,216,NA,W_ATL,8/18/2009,9/1/2009,15,NA
2009_93390,LPRC,M_Lutcavage,BFT,223,NA,GSL,9/20/2009,10/30/2009,41,NA
