FleetID,GearGrpCode,GearCode,YearC,TimePeriodID,SquareTypeCode,QuadID,Lat,Lon,Eff1,Eff1Type,DSetTypeID,CatchUnit,BFT
006CU00,LL,LL,1975,6,5x5,4,30,70,69194,NO.HOOKS,n-,nr,7
006CU00,LL,LL,1975,6,5x5,4,30,75,51622,NO.HOOKS,n-,nr,55
006CU00,LL,LL,1975,11,5x5,4,0,15,30990,NO.HOOKS,n-,nr,5
006CU00,LL,LL,1975,11,5x5,4,10,20,99103,NO.HOOKS,n-,nr,7
008FR00,BB,BB,1975,17,1x1,4,44,2,1500,D.AT SEA,#NAME?,kg,692000
008FR00,PS,PSM,1975,3,1x1,1,43,4,24,NO.BOATS,nw,kg,19600
008FR00,PS,PSM,1975,3,1x1,1,43,4,24,NO.BOATS,nw,nr,530
008FR00,PS,PSM,1975,4,1x1,1,43,4,24,NO.BOATS,nw,kg,54200
008FR00,PS,PSM,1975,4,1x1,1,43,4,24,NO.BOATS,nw,nr,800
008FR00,PS,PSM,1975,5,1x1,1,43,4,24,NO.BOATS,nw,kg,53200
008FR00,PS,PSM,1975,5,1x1,1,43,4,24,NO.BOATS,nw,nr,640
008FR00,PS,PSM,1975,6,1x1,1,43,7,24,NO.BOATS,nw,kg,17000
008FR00,PS,PSM,1975,6,1x1,1,43,7,24,NO.BOATS,nw,nr,4896
008FR00,PS,PSM,1975,7,1x1,1,43,7,24,NO.BOATS,nw,kg,40800
008FR00,PS,PSM,1975,7,1x1,1,43,7,24,NO.BOATS,nw,nr,4213
008FR00,PS,PSM,1975,8,1x1,1,43,7,24,NO.BOATS,nw,kg,126400
008FR00,PS,PSM,1975,8,1x1,1,43,7,24,NO.BOATS,nw,nr,10137
008FR00,PS,PSM,1975,9,1x1,1,43,7,24,NO.BOATS,nw,kg,48600
008FR00,PS,PSM,1975,9,1x1,1,43,7,24,NO.BOATS,nw,nr,4256
008FR00,PS,PSM,1975,10,1x1,1,43,4,24,NO.BOATS,nw,kg,63500
008FR00,PS,PSM,1975,10,1x1,1,43,4,24,NO.BOATS,nw,nr,4717
008FR00,PS,PSM,1975,10,1x1,1,43,7,24,NO.BOATS,nw,kg,42500
008FR00,PS,PSM,1975,10,1x1,1,43,7,24,NO.BOATS,nw,nr,3550
008FR00,PS,PSM,1975,11,1x1,1,43,4,24,NO.BOATS,nw,kg,69600
008FR00,PS,PSM,1975,11,1x1,1,43,4,24,NO.BOATS,nw,nr,5147
008FR00,PS,PSM,1975,12,1x1,1,43,4,24,NO.BOATS,nw,kg,10900
008FR00,PS,PSM,1975,12,1x1,1,43,4,24,NO.BOATS,nw,nr,810
011IT00,PS,PSFB,1975,17,5x5,1,35,10,570,D.FISH,#NAME?,kg,4170000
012JP00,LL,LL,1975,1,5x5,1,40,0,3722,NO.HOOKS,n-,nr,8
012JP00,LL,LL,1975,1,5x5,4,15,15,135149,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,1,5x5,4,15,20,462141,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,1,5x5,4,20,15,7806,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,1,5x5,4,25,10,147276,NO.HOOKS,n-,nr,563
012JP00,LL,LL,1975,1,5x5,4,25,15,424182,NO.HOOKS,n-,nr,26
012JP00,LL,LL,1975,1,5x5,4,25,20,548082,NO.HOOKS,n-,nr,12
012JP00,LL,LL,1975,1,5x5,4,30,5,59030,NO.HOOKS,n-,nr,148
012JP00,LL,LL,1975,1,5x5,4,30,10,984438,NO.HOOKS,n-,nr,3165
012JP00,LL,LL,1975,1,5x5,4,30,15,301791,NO.HOOKS,n-,nr,19
012JP00,LL,LL,1975,1,5x5,4,30,20,682481,NO.HOOKS,n-,nr,20
012JP00,LL,LL,1975,1,5x5,4,30,25,152015,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,1,5x5,4,35,5,7022,NO.HOOKS,n-,nr,18
012JP00,LL,LL,1975,1,5x5,4,35,10,22599,NO.HOOKS,n-,nr,78
012JP00,LL,LL,1975,1,5x5,4,35,30,2838,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,1,5x5,4,35,65,2772,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,1,5x5,4,40,45,5544,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,1,5x5,4,40,50,59968,NO.HOOKS,n-,nr,26
012JP00,LL,LL,1975,1,5x5,4,40,65,11352,NO.HOOKS,n-,nr,52
012JP00,LL,LL,1975,2,5x5,4,10,15,906909,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,2,5x5,4,20,15,92037,NO.HOOKS,n-,nr,2
012JP00,LL,LL,1975,2,5x5,4,25,10,200367,NO.HOOKS,n-,nr,527
012JP00,LL,LL,1975,2,5x5,4,25,15,105872,NO.HOOKS,n-,nr,25
012JP00,LL,LL,1975,2,5x5,4,25,20,368652,NO.HOOKS,n-,nr,10
012JP00,LL,LL,1975,2,5x5,4,25,25,525172,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,2,5x5,4,30,5,3168,NO.HOOKS,n-,nr,16
012JP00,LL,LL,1975,2,5x5,4,30,10,451187,NO.HOOKS,n-,nr,1613
012JP00,LL,LL,1975,2,5x5,4,30,15,8395,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,2,5x5,4,30,20,274584,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,2,5x5,4,30,30,7603,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,2,5x5,4,35,5,12210,NO.HOOKS,n-,nr,13
012JP00,LL,LL,1975,2,5x5,4,35,10,49020,NO.HOOKS,n-,nr,296
012JP00,LL,LL,1975,2,5x5,4,35,15,2554,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,3,5x5,4,5,35,8514,NO.HOOKS,n-,nr,18
012JP00,LL,LL,1975,3,5x5,4,25,10,10890,NO.HOOKS,n-,nr,18
012JP00,LL,LL,1975,3,5x5,4,25,15,146808,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,3,5x5,4,25,20,1841758,NO.HOOKS,n-,nr,55
012JP00,LL,LL,1975,3,5x5,4,25,25,614335,NO.HOOKS,n-,nr,22
012JP00,LL,LL,1975,3,5x5,4,25,35,5544,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,3,5x5,4,25,90,54760,NO.HOOKS,n-,nr,169
012JP00,LL,LL,1975,3,5x5,4,30,5,2270,NO.HOOKS,n-,nr,11
012JP00,LL,LL,1975,3,5x5,4,30,10,101860,NO.HOOKS,n-,nr,172
012JP00,LL,LL,1975,3,5x5,4,30,15,12414,NO.HOOKS,n-,nr,11
012JP00,LL,LL,1975,3,5x5,4,30,20,481942,NO.HOOKS,n-,nr,65
012JP00,LL,LL,1975,3,5x5,4,30,25,97403,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,3,5x5,4,35,5,9452,NO.HOOKS,n-,nr,17
012JP00,LL,LL,1975,3,5x5,4,35,10,7242,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,4,5x5,1,30,10,2640,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,4,5x5,1,30,15,5280,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,4,5x5,1,35,5,42504,NO.HOOKS,n-,nr,48
012JP00,LL,LL,1975,4,5x5,1,35,10,16090,NO.HOOKS,n-,nr,45
012JP00,LL,LL,1975,4,5x5,1,40,0,6531,NO.HOOKS,n-,nr,11
012JP00,LL,LL,1975,4,5x5,4,20,90,61602,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,4,5x5,4,20,95,5108,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,4,5x5,4,25,10,11600,NO.HOOKS,n-,nr,41
012JP00,LL,LL,1975,4,5x5,4,25,15,215733,NO.HOOKS,n-,nr,23
012JP00,LL,LL,1975,4,5x5,4,25,20,1584574,NO.HOOKS,n-,nr,28
012JP00,LL,LL,1975,4,5x5,4,25,25,317053,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,4,5x5,4,25,85,123266,NO.HOOKS,n-,nr,720
012JP00,LL,LL,1975,4,5x5,4,25,90,393844,NO.HOOKS,n-,nr,1274
012JP00,LL,LL,1975,4,5x5,4,25,95,28096,NO.HOOKS,n-,nr,86
012JP00,LL,LL,1975,4,5x5,4,30,5,10732,NO.HOOKS,n-,nr,20
012JP00,LL,LL,1975,4,5x5,4,30,10,316604,NO.HOOKS,n-,nr,1843
012JP00,LL,LL,1975,4,5x5,4,30,15,52249,NO.HOOKS,n-,nr,17
012JP00,LL,LL,1975,4,5x5,4,30,20,1198529,NO.HOOKS,n-,nr,247
012JP00,LL,LL,1975,4,5x5,4,30,25,340778,NO.HOOKS,n-,nr,10
012JP00,LL,LL,1975,4,5x5,4,35,5,8012,NO.HOOKS,n-,nr,9
012JP00,LL,LL,1975,4,5x5,4,35,10,24014,NO.HOOKS,n-,nr,145
012JP00,LL,LL,1975,4,5x5,4,35,25,15444,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,4,5x5,4,40,5,2302,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,5,5x5,1,35,0,2270,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,5,5x5,1,35,5,177136,NO.HOOKS,n-,nr,621
012JP00,LL,LL,1975,5,5x5,1,35,10,155145,NO.HOOKS,n-,nr,830
012JP00,LL,LL,1975,5,5x5,1,35,20,2270,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,5,5x5,1,40,0,4030,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,5,5x5,1,40,5,21010,NO.HOOKS,n-,nr,77
012JP00,LL,LL,1975,5,5x5,1,40,10,25862,NO.HOOKS,n-,nr,65
012JP00,LL,LL,1975,5,5x5,4,20,95,12408,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,5,5x5,4,25,10,11458,NO.HOOKS,n-,nr,21
012JP00,LL,LL,1975,5,5x5,4,25,80,22037,NO.HOOKS,n-,nr,106
012JP00,LL,LL,1975,5,5x5,4,25,85,498907,NO.HOOKS,n-,nr,3196
012JP00,LL,LL,1975,5,5x5,4,25,90,207064,NO.HOOKS,n-,nr,691
012JP00,LL,LL,1975,5,5x5,4,25,95,37805,NO.HOOKS,n-,nr,28
012JP00,LL,LL,1975,5,5x5,4,30,5,235918,NO.HOOKS,n-,nr,582
012JP00,LL,LL,1975,5,5x5,4,30,10,2565926,NO.HOOKS,n-,nr,7509
012JP00,LL,LL,1975,5,5x5,4,30,15,47037,NO.HOOKS,n-,nr,53
012JP00,LL,LL,1975,5,5x5,4,30,20,100310,NO.HOOKS,n-,nr,6
012JP00,LL,LL,1975,5,5x5,4,35,0,2640,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,5,5x5,4,35,5,211590,NO.HOOKS,n-,nr,425
012JP00,LL,LL,1975,5,5x5,4,35,10,483163,NO.HOOKS,n-,nr,1784
012JP00,LL,LL,1975,5,5x5,4,35,15,29014,NO.HOOKS,n-,nr,141
012JP00,LL,LL,1975,5,5x5,4,35,25,6811,NO.HOOKS,n-,nr,8
012JP00,LL,LL,1975,5,5x5,4,35,30,9082,NO.HOOKS,n-,nr,25
012JP00,LL,LL,1975,5,5x5,4,35,65,2376,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,5,5x5,4,40,25,2270,NO.HOOKS,n-,nr,7
012JP00,LL,LL,1975,5,5x5,4,40,30,2270,NO.HOOKS,n-,nr,7
012JP00,LL,LL,1975,5,5x5,4,40,45,67465,NO.HOOKS,n-,nr,12
012JP00,LL,LL,1975,5,5x5,4,40,50,23166,NO.HOOKS,n-,nr,12
012JP00,LL,LL,1975,6,5x5,1,35,0,3326,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,6,5x5,1,35,10,2361,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,6,5x5,4,5,30,59741,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,6,5x5,4,20,90,267794,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,6,5x5,4,20,95,385852,NO.HOOKS,n-,nr,50
012JP00,LL,LL,1975,6,5x5,4,25,10,70497,NO.HOOKS,n-,nr,8
012JP00,LL,LL,1975,6,5x5,4,25,75,17596,NO.HOOKS,n-,nr,26
012JP00,LL,LL,1975,6,5x5,4,25,85,14757,NO.HOOKS,n-,nr,14
012JP00,LL,LL,1975,6,5x5,4,25,90,174315,NO.HOOKS,n-,nr,81
012JP00,LL,LL,1975,6,5x5,4,25,95,146241,NO.HOOKS,n-,nr,16
012JP00,LL,LL,1975,6,5x5,4,30,5,74277,NO.HOOKS,n-,nr,248
012JP00,LL,LL,1975,6,5x5,4,30,10,100812,NO.HOOKS,n-,nr,186
012JP00,LL,LL,1975,6,5x5,4,30,15,96008,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,6,5x5,4,30,75,44793,NO.HOOKS,n-,nr,110
012JP00,LL,LL,1975,6,5x5,4,35,5,135669,NO.HOOKS,n-,nr,888
012JP00,LL,LL,1975,6,5x5,4,35,10,46256,NO.HOOKS,n-,nr,30
012JP00,LL,LL,1975,6,5x5,4,35,30,13485,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,6,5x5,4,35,65,2554,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,6,5x5,4,40,0,23707,NO.HOOKS,n-,nr,20
012JP00,LL,LL,1975,6,5x5,4,40,5,23823,NO.HOOKS,n-,nr,43
012JP00,LL,LL,1975,6,5x5,4,40,40,100967,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,6,5x5,4,40,45,376371,NO.HOOKS,n-,nr,158
012JP00,LL,LL,1975,6,5x5,4,40,50,110660,NO.HOOKS,n-,nr,219
012JP00,LL,LL,1975,7,5x5,1,35,0,431209,NO.HOOKS,n-,nr,2815
012JP00,LL,LL,1975,7,5x5,1,35,5,14905,NO.HOOKS,n-,nr,26
012JP00,LL,LL,1975,7,5x5,1,35,10,93836,NO.HOOKS,n-,nr,608
012JP00,LL,LL,1975,7,5x5,1,35,25,2640,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,7,5x5,1,40,0,209603,NO.HOOKS,n-,nr,1691
012JP00,LL,LL,1975,7,5x5,1,40,5,4245,NO.HOOKS,n-,nr,37
012JP00,LL,LL,1975,7,5x5,1,40,10,13854,NO.HOOKS,n-,nr,21
012JP00,LL,LL,1975,7,5x5,2,25,5,54201,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,7,5x5,4,20,90,541989,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,7,5x5,4,35,0,98640,NO.HOOKS,n-,nr,696
012JP00,LL,LL,1975,7,5x5,4,35,70,9990,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,7,5x5,4,40,0,76077,NO.HOOKS,n-,nr,1335
012JP00,LL,LL,1975,7,5x5,4,40,30,2838,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,7,5x5,4,40,45,91062,NO.HOOKS,n-,nr,66
012JP00,LL,LL,1975,7,5x5,4,40,50,42212,NO.HOOKS,n-,nr,73
012JP00,LL,LL,1975,7,5x5,4,45,0,128626,NO.HOOKS,n-,nr,1362
012JP00,LL,LL,1975,8,5x5,1,35,0,3115,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,8,5x5,2,20,10,2537,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,8,5x5,4,10,15,106920,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,8,5x5,4,20,90,274105,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,8,5x5,4,25,10,25265,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,8,5x5,4,30,15,51349,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,8,5x5,4,30,20,20922,NO.HOOKS,n-,nr,2
012JP00,LL,LL,1975,8,5x5,4,40,50,8606,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,8,5x5,4,45,0,10132,NO.HOOKS,n-,nr,92
012JP00,LL,LL,1975,8,5x5,4,45,45,21331,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,9,5x5,4,10,30,78485,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,9,5x5,4,10,35,300671,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,9,5x5,4,25,10,84110,NO.HOOKS,n-,nr,24
012JP00,LL,LL,1975,9,5x5,4,25,15,60827,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,9,5x5,4,30,10,127169,NO.HOOKS,n-,nr,9
012JP00,LL,LL,1975,9,5x5,4,30,15,1421045,NO.HOOKS,n-,nr,37
012JP00,LL,LL,1975,9,5x5,4,35,70,255434,NO.HOOKS,n-,nr,3
012JP00,LL,LL,1975,10,5x5,4,25,10,84005,NO.HOOKS,n-,nr,78
012JP00,LL,LL,1975,10,5x5,4,30,10,122295,NO.HOOKS,n-,nr,25
012JP00,LL,LL,1975,10,5x5,4,30,15,1434839,NO.HOOKS,n-,nr,15
012JP00,LL,LL,1975,10,5x5,4,30,70,51916,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,10,5x5,4,35,65,52008,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,10,5x5,4,35,70,159330,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,10,5x5,4,40,45,16540,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,10,5x5,4,40,50,43930,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,10,5x5,4,40,60,17635,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,11,5x5,4,30,15,184437,NO.HOOKS,n-,nr,2
012JP00,LL,LL,1975,11,5x5,4,30,20,140026,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,11,5x5,4,35,15,66732,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,11,5x5,4,35,20,62436,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,11,5x5,4,40,50,732561,NO.HOOKS,n-,nr,373
012JP00,LL,LL,1975,11,5x5,4,40,55,17054,NO.HOOKS,n-,nr,29
012JP00,LL,LL,1975,11,5x5,4,45,50,4818,NO.HOOKS,n-,nr,8
012JP00,LL,LL,1975,12,5x5,2,40,10,13830,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,12,5x5,4,30,15,92931,NO.HOOKS,n-,nr,5
012JP00,LL,LL,1975,12,5x5,4,30,20,339009,NO.HOOKS,n-,nr,21
012JP00,LL,LL,1975,12,5x5,4,30,25,51237,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,12,5x5,4,35,30,5940,NO.HOOKS,n-,nr,1
012JP00,LL,LL,1975,12,5x5,4,40,45,11286,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,12,5x5,4,40,50,529980,NO.HOOKS,n-,nr,166
012JP00,LL,LL,1975,12,5x5,4,40,60,16632,NO.HOOKS,n-,nr,4
012JP00,LL,LL,1975,12,5x5,4,40,65,100848,NO.HOOKS,n-,nr,57
012JP00,LL,LL,1975,12,5x5,4,45,50,2706,NO.HOOKS,n-,nr,4
016MA00,PS,PS,1975,17,5x5,4,30,5,37,NO.BOATS,#NAME?,kg,2624000
016MA00,UN,SURF,1975,4,1x1,4,35,5,0,-none-,#NAME?,kg,300
016MA00,UN,SURF,1975,5,1x1,4,32,9,0,-none-,#NAME?,kg,150000
016MA00,UN,SURF,1975,5,1x1,4,35,5,0,-none-,#NAME?,kg,1100
016MA00,UN,SURF,1975,6,1x1,4,33,7,0,-none-,#NAME?,kg,284200
016MA00,UN,SURF,1975,6,1x1,4,33,8,0,-none-,#NAME?,kg,3100
016MA00,UN,SURF,1975,6,1x1,4,35,5,0,-none-,#NAME?,kg,300
016MA00,UN,SURF,1975,7,1x1,4,33,7,0,-none-,#NAME?,kg,150900
016MA00,UN,SURF,1975,7,1x1,4,33,8,0,-none-,#NAME?,kg,12100
016MA00,UN,SURF,1975,8,1x1,4,30,9,0,-none-,#NAME?,kg,392200
016MA00,UN,SURF,1975,8,1x1,4,32,9,0,-none-,#NAME?,kg,400
016MA00,UN,SURF,1975,8,1x1,4,33,7,0,-none-,#NAME?,kg,288500
016MA00,UN,SURF,1975,8,1x1,4,33,8,0,-none-,#NAME?,kg,41300
016MA00,UN,SURF,1975,9,1x1,4,30,9,0,-none-,#NAME?,kg,1030900
016MA00,UN,SURF,1975,9,1x1,4,33,7,0,-none-,#NAME?,kg,600
016MA00,UN,SURF,1975,9,1x1,4,35,5,0,-none-,#NAME?,kg,100
016MA00,UN,SURF,1975,10,1x1,4,30,9,0,-none-,#NAME?,kg,253400
016MA00,UN,SURF,1975,10,1x1,4,33,7,0,-none-,#NAME?,kg,2000
016MA00,UN,SURF,1975,10,1x1,4,35,5,0,-none-,#NAME?,kg,37500
016MA00,UN,SURF,1975,11,1x1,4,30,9,0,-none-,#NAME?,kg,7500
016MA00,UN,SURF,1975,11,1x1,4,32,9,0,-none-,#NAME?,kg,6200
016MA00,UN,SURF,1975,11,1x1,4,33,7,0,-none-,#NAME?,kg,600
016MA00,UN,SURF,1975,11,1x1,4,35,2,0,-none-,#NAME?,kg,100
016MA00,UN,SURF,1975,11,1x1,4,35,5,0,-none-,#NAME?,kg,200
016MA00,UN,SURF,1975,12,1x1,4,30,9,0,-none-,#NAME?,kg,300
017NO00,PS,PS,1975,15,1x1,1,60,4,0,-none-,#NAME?,kg,984000
017NO00,PS,PS,1975,15,1x1,1,62,5,0,-none-,#NAME?,kg,4000
019PT02,BB,BB,1975,6,1x1,4,36,24,2,D.FISH,#NAME?,kg,17300
019PT02,BB,BB,1975,7,1x1,4,36,24,46,D.FISH,#NAME?,kg,55200
019PT02,BB,BB,1975,8,1x1,4,36,24,2,D.FISH,#NAME?,kg,3500
019PT02,BB,BB,1975,9,1x1,4,36,24,4,D.FISH,#NAME?,kg,2000
019PT02,BB,BB,1975,10,1x1,4,36,24,3,D.FISH,#NAME?,kg,1300
021ES00,TP,TRAP,1975,17,1x1,4,36,5,226,NO.TRAPS,nw,kg,448000
021ES00,TP,TRAP,1975,17,1x1,4,36,5,226,NO.TRAPS,nw,nr,1862
021ES01,BB,BB,1975,1,1x1,4,28,16,1140,D.AT SEA,#NAME?,kg,75000
021ES01,BB,BB,1975,3,1x1,4,28,16,2581,D.AT SEA,#NAME?,kg,16000
021ES01,BB,BB,1975,4,1x1,4,28,16,3063,D.AT SEA,#NAME?,kg,8000
021ES01,BB,BB,1975,5,1x1,4,28,16,4961,D.AT SEA,#NAME?,kg,5000
021ES01,BB,BB,1975,6,1x1,4,28,16,3110,D.AT SEA,#NAME?,kg,64000
021ES01,BB,BB,1975,7,1x1,4,28,16,2048,D.AT SEA,#NAME?,kg,71000
021ES01,BB,BB,1975,8,1x1,4,28,16,2117,D.AT SEA,#NAME?,kg,157000
021ES01,BB,BB,1975,9,1x1,4,28,16,2343,D.AT SEA,#NAME?,kg,244000
021ES01,BB,BB,1975,10,1x1,4,28,16,1658,D.AT SEA,#NAME?,kg,187000
021ES01,BB,BB,1975,11,1x1,4,28,16,1324,D.AT SEA,#NAME?,kg,151000
021ES02,BB,BB,1975,17,1x1,4,44,2,1550,D.AT SEA,#NAME?,kg,1018000
021ES02,BB,BB,1975,6,1x1,4,44,2,0,-none-,n-,nr,6192
021ES02,BB,BB,1975,7,1x1,4,44,2,0,-none-,n-,nr,21956
021ES02,BB,BB,1975,8,1x1,4,44,2,0,-none-,n-,nr,20477
021ES02,BB,BB,1975,9,1x1,4,44,2,0,-none-,n-,nr,8686
021ES02,BB,BB,1975,10,1x1,4,44,2,0,-none-,n-,nr,11695
025US00,PS,PS,1975,6,1x1,4,39,73,3,D.FISH,#NAME?,kg,16329.32
025US00,PS,PS,1975,6,1x1,4,39,74,2,D.FISH,#NAME?,kg,145149.55
025US00,PS,PS,1975,7,1x1,4,39,73,24,D.FISH,#NAME?,kg,206838.11
025US00,PS,PS,1975,7,1x1,4,40,73,21,D.FISH,#NAME?,kg,280320.07
025US00,PS,PS,1975,8,1x1,4,39,73,4,D.FISH,#NAME?,kg,9071.84
025US00,PS,PS,1975,8,1x1,4,40,72,1,D.FISH,#NAME?,kg,907.18
025US00,PS,PS,1975,8,1x1,4,40,73,11,D.FISH,#NAME?,kg,5443.1
025US00,RR,RR,1975,5,5x5,4,25,90,7255,FISH.HOUR,n-,nr,7
025US00,RR,RR,1975,6,5x5,4,25,90,12154,FISH.HOUR,n-,nr,1
025US00,RR,RR,1975,7,5x5,4,35,70,2830,FISH.HOUR,n-,nr,1
026YU00,PS,PS,1975,17,5x5,1,40,15,13,NO.BOATS,#NAME?,kg,155000
004CA00,PS,PS,1976,7,1x1,4,38,73,6,D.FISH,#NAME?,kg,137000
004CA00,PS,PS,1976,7,1x1,4,38,74,13,D.FISH,#NAME?,kg,74000
004CA00,PS,PS,1976,7,1x1,4,38,74,6,D.FISH,#NAME?,kg,6000
004CA00,PS,PS,1976,7,1x1,4,38,74,8,D.FISH,#NAME?,kg,4000
004CA00,PS,PS,1976,8,1x1,4,39,73,7,D.FISH,#NAME?,kg,92000
004CA00,PS,PS,1976,8,1x1,4,39,74,3,D.FISH,#NAME?,kg,19000
004CA00,RR,RR,1976,8,1x1,4,46,62,1590,D.AT SEA,#NAME?,kg,97000
004CA00,RR,RR,1976,8,1x1,4,46,62,1630,D.FISH,n-,nr,264
004CA00,RR,RR,1976,8,1x1,4,48,53,51,D.AT SEA,#NAME?,kg,2000
004CA00,RR,RR,1976,8,1x1,4,48,64,320,D.FISH,n-,nr,83
004CA00,RR,RR,1976,8,1x1,4,48,65,332,D.AT SEA,#NAME?,kg,31000
004CA00,RR,RR,1976,9,1x1,4,46,61,2210,D.AT SEA,#NAME?,kg,86000
004CA00,RR,RR,1976,9,1x1,4,46,62,2270,D.FISH,n-,nr,222
004CA00,RR,RR,1976,9,1x1,4,48,64,386,D.FISH,n-,nr,78
004CA00,RR,RR,1976,9,1x1,4,48,65,407,D.AT SEA,#NAME?,kg,37000
004CA00,RR,RR,1976,10,1x1,4,46,62,884,D.AT SEA,#NAME?,kg,74000
004CA00,RR,RR,1976,10,1x1,4,46,62,939,D.FISH,n-,nr,171
004CA00,RR,RR,1976,10,1x1,4,48,64,40,D.FISH,n-,nr,6
004CA00,RR,RR,1976,10,1x1,4,48,65,53,D.AT SEA,#NAME?,kg,15000
004CA00,TP,TRAP,1976,7,1x1,4,44,64,334,TRAP D,#NAME?,kg,39000
004CA00,TP,TRAP,1976,7,1x1,4,45,62,22,TRAP D,#NAME?,kg,6000
004CA00,TP,TRAP,1976,8,1x1,4,44,64,213,TRAP D,#NAME?,kg,6000
004CA00,TP,TRAP,1976,9,1x1,4,44,64,201,TRAP D,#NAME?,kg,46000
004CA00,TP,TRAP,1976,10,1x1,4,44,64,87,TRAP D,#NAME?,kg,75000
005TW00,LL,LLFB,1976,1,1x1,2,38,15,26000,NO.HOOKS,#NAME?,kg,3100
005TW00,LL,LLFB,1976,1,1x1,4,34,70,550400,NO.HOOKS,#NAME?,kg,800
005TW00,LL,LLFB,1976,2,1x1,2,29,13,219877,NO.HOOKS,#NAME?,kg,200
005TW00,LL,LLFB,1976,2,1x1,2,30,8,294000,NO.HOOKS,#NAME?,kg,100
005TW00,LL,LLFB,1976,2,1x1,2,34,16,252000,NO.HOOKS,#NAME?,kg,200
005TW00,LL,LLFB,1976,2,1x1,2,35,15,399000,NO.HOOKS,#NAME?,kg,600
005TW00,LL,LLFB,1976,2,1x1,2,37,8,554400,NO.HOOKS,#NAME?,kg,200
005TW00,LL,LLFB,1976,3,1x1,2,36,15,40000,NO.HOOKS,#NAME?,kg,400
