stock 1	mov_t_blk	1	age	1
 0.999994 8.49429e-07 8.49429e-07 4.44532e-06 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	22
 0.999999 2.77176e-07 2.77176e-07 2.77176e-07 0
 0.999999 4.66014e-07 1.82757e-07 1.82757e-07 0
 0.999999 4.06363e-08 7.50255e-07 4.06363e-08 0
 0.999999 1.14958e-07 1.14958e-07 6.01612e-07 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	23
 1 3.75117e-08 3.75117e-08 3.75117e-08 0
 1 6.30681e-08 2.47335e-08 2.47335e-08 0
 1 5.49953e-09 1.01536e-07 5.49953e-09 0
 1 1.55579e-08 1.55579e-08 8.14193e-08 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	24
 1 5.07666e-09 5.07666e-09 5.07666e-09 0
 1 8.53534e-09 3.34732e-09 3.34732e-09 0
 1 7.4428e-10 1.37414e-08 7.4428e-10 0
 1 2.10554e-09 2.10554e-09 1.10189e-08 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	25
 1 6.87051e-10 6.87051e-10 6.87051e-10 0
 1 1.15513e-09 4.5301e-10 4.5301e-10 0
 1 1.00727e-10 1.8597e-09 1.00727e-10 0
 1 2.84953e-10 2.84953e-10 1.49125e-09 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	26
 1 9.29823e-11 9.29823e-11 9.29823e-11 0
 1 1.5633e-10 6.13083e-11 6.13083e-11 0
 1 1.3632e-11 2.51683e-10 1.3632e-11 0
 1 3.85642e-11 3.85642e-11 2.01818e-10 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	27
 1 1.25838e-11 1.25838e-11 1.25838e-11 0
 1 2.1157e-11 8.29717e-12 8.29717e-12 0
 1 1.84489e-12 3.40616e-11 1.84489e-12 0
 1 5.2191e-12 5.2191e-12 2.73132e-11 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	28
 1 1.70301e-12 1.70301e-12 1.70301e-12 0
 1 2.86325e-12 1.12289e-12 1.12289e-12 0
 1 2.49675e-13 4.60967e-12 2.49675e-13 0
 1 7.0632e-13 7.0632e-13 3.69639e-12 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	29
 1 2.30482e-13 2.30482e-13 2.30482e-13 0
 1 3.87508e-13 1.5197e-13 1.5197e-13 0
 1 3.37906e-14 6.23866e-13 3.37906e-14 0
 1 9.55921e-14 9.55921e-14 5.00263e-13 0
 0 0 0 0 0
stock 1	mov_t_blk	1	age	30
 1 3.11603e-14 3.11603e-14 3.11603e-14 0
 1 5.23895e-14 2.05457e-14 2.05457e-14 0
 1 4.56835e-15 8.43441e-14 4.56835e-15 0
 1 1.29237e-14 1.29237e-14 6.76335e-14 0
 0 0 0 0 0
stock 2	mov_t_blk	1	age	1
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.953283 0.0467174 0
 0 0 0.0785531 0.921447 0
 0 0 0.0422405 0.957759 0
stock 2	mov_t_blk	1	age	2
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.849283 0.0416206 0.109097
 0 0 0.0699832 0.82092 0.109097
 0 0 0.0376322 0.853271 0.109097
stock 2	mov_t_blk	1	age	3
 0 0 0 0 0
 0 0 0 0 0
 0 0 0.764708 0.0374759 0.197816
 0 0 0.063014 0.73917 0.197816
 0 0 0.0338847 0.768299 0.197816
